,Layer,Cluster,Image,PCC
425,backbone.res4.4.conv1,1,241,0.6952634355200825
426,backbone.res4.4.conv2,1,241,0.7809319761855618
427,backbone.res4.4.conv3,1,241,0.8106345904139685
428,backbone.res4.5.conv1,1,241,0.7646278493422926
429,backbone.res4.5.conv2,1,241,0.729925938657126
430,backbone.res4.5.conv3,1,241,0.805315891519636
431,roi_heads.pooler.level,1,241,0.7961298640598122
432,roi_heads.res5.0.conv1,1,241,0.6052041227127753
433,roi_heads.res5.0.conv2,1,241,0.6876423500213708
434,roi_heads.res5.0.conv3,1,241,0.809363024473688
435,roi_heads.res5.1.conv1,1,241,0.735800238947363
436,roi_heads.res5.1.conv2,1,241,0.760909606984362
437,roi_heads.res5.1.conv3,1,241,0.85057961540523
438,roi_heads.res5.2.conv1,1,241,0.668274728018434
439,roi_heads.res5.2.conv2,1,241,0.8787822334170986
440,roi_heads.res5.2.conv3,1,241,0.9223980038414643
441,backbone.res2.0.conv1,2,344,0.6740173218078889
442,backbone.res2.0.conv2,2,344,0.7011949254290768
443,backbone.res2.0.conv3,2,344,0.5176919204893983
444,backbone.res2.1.conv1,2,344,0.5178349061669677
445,backbone.res2.1.conv2,2,344,0.48841564231272006
446,backbone.res2.1.conv3,2,344,0.4969402852209497
447,backbone.res2.2.conv1,2,344,0.5373408014895666
448,backbone.res2.2.conv2,2,344,0.48843991310001456
449,backbone.res2.2.conv3,2,344,0.6184937365450962
450,backbone.res3.0.conv1,2,344,0.49092391916319805
451,backbone.res3.0.conv2,2,344,0.726707886628364
452,backbone.res3.0.conv3,2,344,0.4927728055767728
453,backbone.res3.1.conv1,2,344,0.6706283211339317
454,backbone.res3.1.conv2,2,344,0.511288321178892
455,backbone.res3.1.conv3,2,344,0.6233585558382759
456,backbone.res3.2.conv1,2,344,0.5115573397546076
457,backbone.res3.2.conv2,2,344,0.5013816864495194
458,backbone.res3.2.conv3,2,344,0.5613819592444295
459,backbone.res3.3.conv1,2,344,0.7395090816248269
460,backbone.res3.3.conv2,2,344,0.522293445752598
461,backbone.res3.3.conv3,2,344,0.40908171858858755
462,backbone.res4.0.conv1,2,344,0.41958203054186277
463,backbone.res4.0.conv2,2,344,0.5085364687483056
464,backbone.res4.0.conv3,2,344,0.49610443274828697
465,backbone.res4.1.conv1,2,344,0.5433058886519198
466,backbone.res4.1.conv2,2,344,0.5459416926875298
467,backbone.res4.1.conv3,2,344,0.4332249169803863
468,backbone.res4.2.conv1,1,344,0.7100463761264207
469,backbone.res4.2.conv2,1,344,0.7103024494928213
470,backbone.res4.2.conv3,2,344,0.504962376903476
471,backbone.res4.3.conv1,2,344,0.5993773753053653
472,backbone.res4.3.conv2,1,344,0.5416505155863615
473,backbone.res4.3.conv3,1,344,0.4503866913071168
474,backbone.res4.4.conv1,1,344,0.5694245867538493
475,backbone.res4.4.conv2,1,344,0.5470734697833831
476,backbone.res4.4.conv3,1,344,0.4460137667370349
477,backbone.res4.5.conv1,1,344,0.52566450609141
478,backbone.res4.5.conv2,1,344,0.3337793900963632
479,backbone.res4.5.conv3,1,344,0.30663341474593714
480,roi_heads.pooler.level,1,344,0.26287796877093467
481,roi_heads.res5.0.conv1,1,344,0.1978033603995209
482,roi_heads.res5.0.conv2,1,344,0.1923840552082812
483,roi_heads.res5.0.conv3,1,344,0.4901329739436157
484,roi_heads.res5.1.conv1,1,344,0.6093899029204835
485,roi_heads.res5.1.conv2,1,344,0.6173600517259191
486,roi_heads.res5.1.conv3,1,344,0.5282816477893882
