,Layer,Cluster,Image,PCC
341,backbone.res4.2.conv3,1,cow_545958,0.05799191705210957
342,backbone.res4.3.conv1,1,cow_545958,0.05180633047474062
343,backbone.res4.3.conv2,1,cow_545958,0.04442346551744438
344,backbone.res4.3.conv3,1,cow_545958,0.07400232983582591
345,backbone.res4.4.conv1,1,cow_545958,0.04924841753147885
346,backbone.res4.4.conv2,1,cow_545958,0.0433228359566337
347,backbone.res4.4.conv3,1,cow_545958,0.03857253804150371
348,backbone.res4.5.conv1,1,cow_545958,0.07938731217000408
349,backbone.res4.5.conv2,1,cow_545958,0.0682424683112629
350,backbone.res4.5.conv3,1,cow_545958,0.020463782227575007
351,backbone.res2.0.conv1,2,truck_295420,0.6485859751676682
352,backbone.res2.0.conv2,2,truck_295420,0.67625812026582
353,backbone.res2.0.conv3,2,truck_295420,0.6391039946575175
354,backbone.res2.1.conv1,2,truck_295420,0.7185581525317393
355,backbone.res2.1.conv2,2,truck_295420,0.6648682604611205
356,backbone.res2.1.conv3,2,truck_295420,0.6404002854739672
357,backbone.res2.2.conv1,2,truck_295420,0.7161584476264572
358,backbone.res2.2.conv2,2,truck_295420,0.7260831671005049
359,backbone.res2.2.conv3,2,truck_295420,0.6544742119515781
360,backbone.res3.0.conv1,2,truck_295420,0.7044925630501572
361,backbone.res3.0.conv2,2,truck_295420,0.680087910094379
362,backbone.res3.0.conv3,2,truck_295420,0.6682847312377196
363,backbone.res3.1.conv1,2,truck_295420,0.6668109676706526
364,backbone.res3.1.conv2,2,truck_295420,0.6201513422434678
365,backbone.res3.1.conv3,2,truck_295420,0.6259749305436871
366,backbone.res3.2.conv1,2,truck_295420,0.652723220089839
367,backbone.res3.2.conv2,2,truck_295420,0.6673125181659856
368,backbone.res3.2.conv3,2,truck_295420,0.6263459293477689
369,backbone.res3.3.conv1,2,truck_295420,0.6468745038724873
370,backbone.res3.3.conv2,2,truck_295420,0.599985468547893
371,backbone.res3.3.conv3,2,truck_295420,0.5213897703103686
372,backbone.res4.0.conv1,2,truck_295420,0.699094822101882
373,backbone.res4.0.conv2,2,truck_295420,0.7486431351004348
374,backbone.res4.0.conv3,2,truck_295420,0.6068345948925599
375,backbone.res4.1.conv1,2,truck_295420,0.7078152955646287
376,backbone.res4.1.conv2,2,truck_295420,0.6688553536987943
377,backbone.res4.1.conv3,2,truck_295420,0.6823791981220945
378,backbone.res4.2.conv1,2,truck_295420,0.7041350369082239
379,backbone.res4.2.conv2,1,truck_295420,0.37536419237753027
380,backbone.res4.2.conv3,1,truck_295420,0.6380930123664726
381,backbone.res4.3.conv1,1,truck_295420,0.3584033636622632
382,backbone.res4.3.conv2,1,truck_295420,0.6806358824495348
383,backbone.res4.3.conv3,1,truck_295420,0.6737922845586112
384,backbone.res4.4.conv1,1,truck_295420,0.6614524157238965
385,backbone.res4.4.conv2,1,truck_295420,0.4324836649439959
386,backbone.res4.4.conv3,1,truck_295420,0.35944757323679155
387,backbone.res4.5.conv1,1,truck_295420,0.37738362636330924
388,backbone.res4.5.conv2,1,truck_295420,0.703322056826378
389,backbone.res4.5.conv3,1,truck_295420,0.6911041418478767
390,backbone.res2.0.conv1,2,dining table_480122,0.2940080153200177
391,backbone.res2.0.conv2,2,dining table_480122,0.3907519423250885
392,backbone.res2.0.conv3,2,dining table_480122,0.3546122815209083
393,backbone.res2.1.conv1,2,dining table_480122,0.3734099200682064
394,backbone.res2.1.conv2,2,dining table_480122,0.3994631681993943
395,backbone.res2.1.conv3,2,dining table_480122,0.29924972912227993
396,backbone.res2.2.conv1,2,dining table_480122,0.39550005006265093
397,backbone.res2.2.conv2,2,dining table_480122,0.4016640592693834
398,backbone.res2.2.conv3,2,dining table_480122,0.3468073743945198
399,backbone.res3.0.conv1,2,dining table_480122,0.392915935378787
400,backbone.res3.0.conv2,2,dining table_480122,0.40897216765226463
401,backbone.res3.0.conv3,2,dining table_480122,0.39501438850523163
402,backbone.res3.1.conv1,2,dining table_480122,0.38288014405960324
403,backbone.res3.1.conv2,2,dining table_480122,0.313992502795474
404,backbone.res3.1.conv3,2,dining table_480122,0.32103647135296987
405,backbone.res3.2.conv1,2,dining table_480122,0.3331343403960396
406,backbone.res3.2.conv2,2,dining table_480122,0.4025000811013825
407,backbone.res3.2.conv3,2,dining table_480122,0.35460000201718417
408,backbone.res3.3.conv1,2,dining table_480122,0.4076896728956837
409,backbone.res3.3.conv2,2,dining table_480122,0.3861326983361047
410,backbone.res3.3.conv3,2,dining table_480122,0.40451898097580347
411,backbone.res4.0.conv1,2,dining table_480122,0.37081007950680844
412,backbone.res4.0.conv2,2,dining table_480122,0.4112885644463216
413,backbone.res4.0.conv3,2,dining table_480122,0.4108586046348054
414,backbone.res4.1.conv1,2,dining table_480122,0.39690186176460257
415,backbone.res4.1.conv2,2,dining table_480122,0.4062163693824631
416,backbone.res4.1.conv3,2,dining table_480122,0.3709947573905543
417,backbone.res4.2.conv1,2,dining table_480122,0.36278541891022825
418,backbone.res4.2.conv2,1,dining table_480122,0.4270842744842081
419,backbone.res4.2.conv3,1,dining table_480122,0.4092209679978845
