,subject_no,Trial_Index_,block,text,block_sequence,block_name,block_num,path,image,trialID,label,category,number,lastBlockType
11,59,12,2,,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,173.jpg,12,human,person,,
12,59,13,2,face and clothes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,865.jpg,13,human,person,,
13,59,14,2,red clothes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,129.jpg,14,human,person,,
14,59,15,2,black clothes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,875.jpg,15,human,person,,
15,59,16,2,black clothes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,99.jpg,16,human,person,,
16,59,17,2,white clothes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,250.jpg,17,human,person,,
17,59,18,2,white clothhes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,470.jpg,18,human,person,,
18,59,19,2,black clothes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,85.jpg,19,human,person,,
19,59,20,2,black suit,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,683.jpg,20,human,person,,
20,59,21,2,black clothes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,324.jpg,21,human,person,,
21,59,22,2,black clothes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,286.jpg,22,human,person,,
22,59,23,2,black clothes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,422.jpg,23,human,person,,
23,59,24,2,white clothes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,362.jpg,24,human,person,,
24,59,25,2,white clothes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,186.jpg,25,human,person,,
25,59,26,2,head and hair,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,425.jpg,26,human,person,,
26,59,27,2,,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,231.jpg,27,human,person,,
27,59,28,2,,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,47.jpg,28,human,person,,
28,59,29,2,,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,748.jpg,29,human,person,,
29,59,30,2,white clothes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,59.jpg,30,human,person,,
30,59,31,2,white clothes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,282.jpg,31,human,person,,
31,59,32,2,head and black clothes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,480.jpg,32,human,person,,
32,59,33,2,blac k clothes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,601.jpg,33,human,person,,
33,59,34,2,red clothes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,631.jpg,34,human,person,,
34,59,35,2,black clothes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,452.jpg,35,human,person,,
35,59,36,2,black clothes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,218.jpg,36,human,person,,
36,59,37,2,white clothes and bag,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,829.jpg,37,human,person,,
37,59,38,2,white plastic bag,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,348.jpg,38,human,person,,
38,59,39,2,white clothes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,703.jpg,39,human,person,,
39,59,40,2,,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,415.jpg,40,human,person,,
40,59,41,2,white shirt,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,380.jpg,41,human,person,,
41,59,42,2,brown clothes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,670.jpg,42,human,person,,
42,59,43,2,,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,805.jpg,43,human,person,,
43,59,44,2,light pants,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,608.jpg,44,human,person,,
44,59,45,2,green clothes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,389.jpg,45,human,person,,
45,59,46,2,white clothes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,34.jpg,46,human,person,,
46,59,47,2,white shoes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,388.jpg,47,human,person,,
47,59,48,2,white clothes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,808.jpg,48,human,person,,
48,59,49,2,red clothes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/059ET1,845.jpg,49,human,person,,
0,60,1,2,moving arms,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,452.jpg,1,human,person,,
1,60,2,2,moving legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,775.jpg,2,human,person,,
2,60,3,2,moving legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,186.jpg,3,human,person,,
3,60,4,2,,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,805.jpg,4,human,person,,
4,60,5,2,moving arms,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,282.jpg,5,human,person,,
5,60,6,2,moving legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,348.jpg,6,human,person,,
6,60,7,2,moving legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,601.jpg,7,human,person,,
7,60,8,2,a head,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,232.jpg,8,human,person,,
8,60,9,2,moving legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,129.jpg,9,human,person,,
9,60,10,2,a head,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,875.jpg,10,human,person,,
10,60,11,2,moving legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,85.jpg,11,human,person,,
11,60,12,2,moving arms,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,670.jpg,12,human,person,,
12,60,13,2,moving legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,748.jpg,13,human,person,,
13,60,14,2,moving legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,34.jpg,14,human,person,,
14,60,15,2,a head,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,425.jpg,15,human,person,,
15,60,16,2,moving legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,421.jpg,16,human,person,,
16,60,17,2,a head,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,11.jpg,17,human,person,,
17,60,18,2,white shirt,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,59.jpg,18,human,person,,
18,60,19,2,moving arms,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,470.jpg,19,human,person,,
19,60,20,2,moving arms,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,480.jpg,20,human,person,,
20,60,21,2,moving legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,631.jpg,21,human,person,,
21,60,22,2,green shirt,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,389.jpg,22,human,person,,
22,60,23,2,moving legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,286.jpg,23,human,person,,
23,60,24,2,a head,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,231.jpg,24,human,person,,
24,60,25,2,moving legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,608.jpg,25,human,person,,
25,60,26,2,white shirt,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,808.jpg,26,human,person,,
26,60,27,2,white shirt,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,362.jpg,27,human,person,,
27,60,28,2,white shirt,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,250.jpg,28,human,person,,
28,60,29,2,moving legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,218.jpg,29,human,person,,
29,60,30,2,moving legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,558.jpg,30,human,person,,
30,60,31,2,moving arms,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,99.jpg,31,human,person,,
31,60,32,2,a bag,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,829.jpg,32,human,person,,
32,60,33,2,legs and arms and a head,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,865.jpg,33,human,person,,
33,60,34,2,,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,415.jpg,34,human,person,,
34,60,35,2,moving legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,703.jpg,35,human,person,,
35,60,36,2,moving legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,411.jpg,36,human,person,,
36,60,37,2,moving arms,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,488.jpg,37,human,person,,
37,60,38,2,,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,270.jpg,38,human,person,,
38,60,39,2,a head,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,97.jpg,39,human,person,,
39,60,40,2,moving legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,388.jpg,40,human,person,,
40,60,41,2,white shirt,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,380.jpg,41,human,person,,
41,60,42,2,moving legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,47.jpg,42,human,person,,
42,60,43,2,moving legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,683.jpg,43,human,person,,
43,60,44,2,a head,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,173.jpg,44,human,person,,
44,60,45,2,moving arms,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,757.jpg,45,human,person,,
45,60,46,2,legs and arms,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,422.jpg,46,human,person,,
46,60,47,2,moving legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,845.jpg,47,human,person,,
47,60,48,2,moving legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,324.jpg,48,human,person,,
48,60,49,2,moving legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/060ET1,760.jpg,49,human,person,,
0,1,1,3,arms and legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1451.jpg,50,human,person,,
1,1,2,3,cannot identify ,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1663.jpg,51,human,person,,
2,1,3,3,cannot identify,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1154.jpg,52,human,person,,
3,1,4,3,white clothes,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1227.jpg,53,human,person,,
4,1,5,3,legs and arms,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,912.jpg,54,human,person,,
5,1,6,3,legs and back,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1624.jpg,55,human,person,,
6,1,7,3,cannoy idemtify,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1475.jpg,56,human,person,,
7,1,8,3,grey jeans,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1302.jpg,57,human,person,,
8,1,9,3,head and shoulders ,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1604.jpg,58,human,person,,
9,1,10,3,cannot identfy,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1553.jpg,59,human,person,,
10,1,11,3,cannot identify,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1304.jpg,60,human,person,,
11,1,12,3,white t shirt,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1578.jpg,61,human,person,,
12,1,13,3,head and jackets,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,932.jpg,62,human,person,,
13,1,14,3,head and legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1640.jpg,63,human,person,,
14,1,15,3,legs and head,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1420.jpg,64,human,person,,
15,1,16,3,cannot identify,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,997.jpg,65,human,person,,
16,1,17,3,legs and arms,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1337.jpg,66,human,person,,
17,1,18,3,cnnnot identify,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1346.jpg,67,human,person,,
18,1,19,3,legs and head,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,962.jpg,68,human,person,,
19,1,20,3,cannot identify,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1228.jpg,69,human,person,,
20,1,21,3,cannot identify,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1066.jpg,70,human,person,,
21,1,22,3,head legs and arms,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,919.jpg,71,human,person,,
22,1,23,3,white t shirt,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1097.jpg,72,human,person,,
23,1,24,3,brown clothes,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1359.jpg,73,human,person,,
24,1,25,3,cannot identify,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1041.jpg,74,human,person,,
25,1,26,3,head and show;der,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1389.jpg,75,human,person,,
26,1,27,3,legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1099.jpg,76,human,person,,
27,1,28,3,green cloth and legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1287.jpg,77,human,person,,
28,1,29,3,body and legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1166.jpg,78,human,person,,
29,1,30,3,arms and legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1554.jpg,79,human,person,,
30,1,31,3,cannot identidy,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1022.jpg,80,human,person,,
31,1,32,3,arms and body,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,883.jpg,81,human,person,,
32,1,33,3,bags,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1141.jpg,82,human,person,,
33,1,34,3,umbralla and legs and arm,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1607.jpg,83,human,person,,
34,1,35,3,head and body,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1273.jpg,84,human,person,,
35,1,36,3,cannot identify,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1063.jpg,85,human,person,,
36,1,37,3,cloth and leg,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1048.jpg,86,human,person,,
37,1,38,3,cannot identify,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,900.jpg,87,human,person,,
38,1,39,3,arms,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1398.jpg,88,human,person,,
39,1,40,3,hat,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,927.jpg,89,human,person,,
40,1,41,3,legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1128.jpg,90,human,person,,
41,1,42,3,cannot identify,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1293.jpg,91,human,person,,
42,1,43,3,clothes and legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1430.jpg,92,human,person,,
43,1,44,3,clothes,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1176.jpg,93,human,person,,
44,1,45,3,cannot identufy,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1121.jpg,94,human,person,,
45,1,46,3,bags,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1662.jpg,95,human,person,,
46,1,47,3,arms and legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1084.jpg,96,human,person,,
47,1,48,3,bags and legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1506.jpg,97,human,person,,
48,1,49,3,clothes and legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/001ET2,1211.jpg,98,human,person,,
0,2,1,3,can t really tell,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1663.jpg,50,human,person,,
1,2,2,3,something has reflection and human shape,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,900.jpg,51,human,person,,
2,2,3,3,cant really tell,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1022.jpg,52,human,person,,
3,2,4,3,"can see umbrella, coats and legs",2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1128.jpg,53,human,person,,
4,2,5,3,cant really tell,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1041.jpg,54,human,person,,
5,2,6,3,on motorbike,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1624.jpg,55,human,person,,
6,2,7,3,clear to see the body,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1211.jpg,56,human,person,,
7,2,8,3,white shirt,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1227.jpg,57,human,person,,
8,2,9,3,"different from the road, can see hair body etc",2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1166.jpg,58,human,person,,
9,2,10,3,sharp darkness in daylight in human shape,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1066.jpg,59,human,person,,
10,2,11,3,"clothes light, running",2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1084.jpg,60,human,person,,
11,2,12,3,dark human shape in bus stop,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1604.jpg,61,human,person,,
12,2,13,3,pink cloths,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1048.jpg,62,human,person,,
13,2,14,3,cant really tell,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1154.jpg,63,human,person,,
14,2,15,3,wearing shorts,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,962.jpg,64,human,person,,
15,2,16,3,with tote bags,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1141.jpg,65,human,person,,
16,2,17,3,light clothes,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1097.jpg,66,human,person,,
17,2,18,3,with bags around other people,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1662.jpg,67,human,person,,
18,2,19,3,can see heads body etc,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1337.jpg,68,human,person,,
19,2,20,3,hat,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,927.jpg,69,human,person,,
20,2,21,3,upper body,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1359.jpg,70,human,person,,
21,2,22,3,very clear,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,919.jpg,71,human,person,,
22,2,23,3,white jacket,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1176.jpg,72,human,person,,
23,2,24,3,sharp darkness in human shape,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1420.jpg,73,human,person,,
24,2,25,3,hair and face,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1273.jpg,74,human,person,,
25,2,26,3,human shape in the light,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1506.jpg,75,human,person,,
26,2,27,3,cant really tell,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1063.jpg,76,human,person,,
27,2,28,3,can see head arms legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1451.jpg,77,human,person,,
28,2,29,3,can see a bit legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1304.jpg,78,human,person,,
29,2,30,3,sharp darkness in human shape,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1553.jpg,79,human,person,,
30,2,31,3,orange jacket,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1099.jpg,80,human,person,,
31,2,32,3,cant really tell,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1346.jpg,81,human,person,,
32,2,33,3,black in the daytime,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1640.jpg,82,human,person,,
33,2,34,3,can see head body etc,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1430.jpg,83,human,person,,
34,2,35,3,cant really tell,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,997.jpg,84,human,person,,
35,2,36,3,hair arms,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1389.jpg,85,human,person,,
36,2,37,3,blue shirt,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,883.jpg,86,human,person,,
37,2,38,3,legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1293.jpg,87,human,person,,
38,2,39,3,"green bag, human etc",2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,932.jpg,88,human,person,,
39,2,40,3,can see everything,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,912.jpg,89,human,person,,
40,2,41,3,cant rellly tell,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1475.jpg,90,human,person,,
41,2,42,3,head,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1121.jpg,91,human,person,,
42,2,43,3,"human shape, head arms legs",2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1554.jpg,92,human,person,,
43,2,44,3,very colorful outfit umbrella,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1607.jpg,93,human,person,,
44,2,45,3,white tshirt,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1578.jpg,94,human,person,,
45,2,46,3,balck ,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1398.jpg,95,human,person,,
46,2,47,3,police,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1287.jpg,96,human,person,,
47,2,48,3,heads?,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1228.jpg,97,human,person,,
48,2,49,3,legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/002ET2,1302.jpg,98,human,person,,
0,3,1,3,"2 legs, height",2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/003ET2,1554.jpg,50,human,person,,
1,3,2,3,"2 legs, head, height",2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/003ET2,919.jpg,51,human,person,,
2,3,3,3,height,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/003ET2,962.jpg,52,human,person,,
3,3,4,3,height,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/003ET2,900.jpg,53,human,person,,
4,3,5,3,2 legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/003ET2,1304.jpg,54,human,person,,
5,3,6,3,2 legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/003ET2,1420.jpg,55,human,person,,
6,3,7,3,"hair,  legs",2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/003ET2,1166.jpg,56,human,person,,
7,3,8,3,"hair, arm",2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/003ET2,1389.jpg,57,human,person,,
8,3,9,3,,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/003ET2,1063.jpg,58,human,person,,
9,3,10,3,height,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/003ET2,1663.jpg,59,human,person,,
10,3,11,3,cloth,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/003ET2,1176.jpg,60,human,person,,
11,3,12,3,,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/003ET2,1475.jpg,61,human,person,,
12,3,13,3,arm,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/003ET2,1022.jpg,62,human,person,,
13,3,14,3,"legs, height",2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/003ET2,1302.jpg,63,human,person,,
14,3,15,3,height,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/003ET2,1066.jpg,64,human,person,,
15,3,16,3,"2legs, head, arms",2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/003ET2,912.jpg,65,human,person,,
16,3,17,3,height,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/003ET2,1228.jpg,66,human,person,,
17,3,18,3,cloth,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/003ET2,1099.jpg,67,human,person,,
18,3,19,3,2 legs,2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/003ET2,1624.jpg,68,human,person,,
19,3,20,3,"2 legs, head",2,exp_car1,2,/Hum_ExpTask_Test2_deploy/results/003ET2,1084.jpg,69,human,person,,
