,Layer,Cluster,Task,Image,Similarity
311,backbone.res4.5.conv3,1,DET vs FullGradCam,2252,0.0441324638149629
312,backbone.res2.0.conv1,1,DET vs FullGradCam,683,0.40114455378665725
313,backbone.res2.0.conv2,1,DET vs FullGradCam,683,0.42910018020084373
314,backbone.res2.0.conv3,1,DET vs FullGradCam,683,0.4770532701935005
315,backbone.res2.1.conv1,1,DET vs FullGradCam,683,0.4616034112051481
316,backbone.res2.1.conv2,1,DET vs FullGradCam,683,0.44491638638639686
317,backbone.res2.1.conv3,1,DET vs FullGradCam,683,0.4277654616392481
318,backbone.res2.2.conv1,1,DET vs FullGradCam,683,0.38631096731733694
319,backbone.res2.2.conv2,2,DET vs FullGradCam,683,0.22617211360844314
320,backbone.res2.2.conv3,2,DET vs FullGradCam,683,0.3372397654720077
321,backbone.res3.0.conv1,1,DET vs FullGradCam,683,0.4403582789617082
322,backbone.res3.0.conv2,1,DET vs FullGradCam,683,0.5224009926734621
323,backbone.res3.0.conv3,1,DET vs FullGradCam,683,0.47918326455100513
324,backbone.res3.1.conv1,1,DET vs FullGradCam,683,0.4706024027527289
325,backbone.res3.1.conv2,1,DET vs FullGradCam,683,0.5025471320929994
326,backbone.res3.1.conv3,1,DET vs FullGradCam,683,0.46660783106927634
327,backbone.res3.2.conv1,1,DET vs FullGradCam,683,0.4280063174346102
328,backbone.res3.2.conv2,1,DET vs FullGradCam,683,0.41421806552014556
329,backbone.res3.2.conv3,1,DET vs FullGradCam,683,0.4639119504595357
330,backbone.res3.3.conv1,1,DET vs FullGradCam,683,0.4223239630018174
331,backbone.res3.3.conv2,2,DET vs FullGradCam,683,0.31787872913598136
332,backbone.res3.3.conv3,2,DET vs FullGradCam,683,0.3181110579371862
333,backbone.res4.0.conv1,1,DET vs FullGradCam,683,0.4399690831957676
334,backbone.res4.0.conv2,1,DET vs FullGradCam,683,0.39912835113225004
335,backbone.res4.0.conv3,1,DET vs FullGradCam,683,0.49970014526579865
336,backbone.res4.1.conv1,1,DET vs FullGradCam,683,0.6108723280872144
337,backbone.res4.1.conv2,1,DET vs FullGradCam,683,0.5266003819388588
338,backbone.res4.1.conv3,1,DET vs FullGradCam,683,0.5376737008697509
339,backbone.res4.2.conv1,1,DET vs FullGradCam,683,0.40750878445396893
340,backbone.res4.2.conv2,1,DET vs FullGradCam,683,0.40157720777024786
341,backbone.res4.2.conv3,1,DET vs FullGradCam,683,0.6056564943668055
342,backbone.res4.3.conv1,1,DET vs FullGradCam,683,0.4511105549206002
343,backbone.res4.3.conv2,1,DET vs FullGradCam,683,0.4759833989356326
344,backbone.res4.3.conv3,1,DET vs FullGradCam,683,0.6205516204448449
345,backbone.res4.4.conv1,1,DET vs FullGradCam,683,0.5773871345335808
346,backbone.res4.4.conv2,1,DET vs FullGradCam,683,0.5172358484252226
347,backbone.res4.4.conv3,1,DET vs FullGradCam,683,0.5405931635028984
348,backbone.res4.5.conv1,1,DET vs FullGradCam,683,0.5027225823279441
349,backbone.res4.5.conv2,1,DET vs FullGradCam,683,0.44113059460279747
