,Layer,Cluster,Task,Image,Similarity
227,backbone.res4.3.conv3,3,DET vs FullGradCam,toothbrush_160666,23.8553805981442
228,backbone.res4.4.conv1,3,DET vs FullGradCam,toothbrush_160666,24.81459705804871
229,backbone.res4.4.conv2,3,DET vs FullGradCam,toothbrush_160666,26.40327005206142
230,backbone.res4.4.conv3,3,DET vs FullGradCam,toothbrush_160666,24.54933613029698
231,backbone.res4.5.conv1,3,DET vs FullGradCam,toothbrush_160666,27.237678323764246
232,backbone.res4.5.conv2,3,DET vs FullGradCam,toothbrush_160666,23.314717213012703
233,backbone.res4.5.conv3,3,DET vs FullGradCam,toothbrush_160666,28.002583149802902
234,backbone.res2.0.conv1,2,DET vs FullGradCam,refrigerator_536947,38.69947329287173
235,backbone.res2.0.conv2,2,DET vs FullGradCam,refrigerator_536947,79.33488830917278
236,backbone.res2.0.conv3,1,DET vs FullGradCam,refrigerator_536947,88.88692303644886
237,backbone.res2.1.conv1,2,DET vs FullGradCam,refrigerator_536947,82.98773387984501
238,backbone.res2.1.conv2,2,DET vs FullGradCam,refrigerator_536947,22.461409092387733
239,backbone.res2.1.conv3,2,DET vs FullGradCam,refrigerator_536947,67.76554771426343
240,backbone.res2.2.conv1,1,DET vs FullGradCam,refrigerator_536947,26.98254981395077
241,backbone.res2.2.conv2,1,DET vs FullGradCam,refrigerator_536947,25.75124647127474
242,backbone.res2.2.conv3,1,DET vs FullGradCam,refrigerator_536947,23.717291901318426
243,backbone.res3.0.conv1,1,DET vs FullGradCam,refrigerator_536947,24.179153891425425
244,backbone.res3.0.conv2,1,DET vs FullGradCam,refrigerator_536947,26.017606792664232
245,backbone.res3.0.conv3,2,DET vs FullGradCam,refrigerator_536947,25.87301609212203
246,backbone.res3.1.conv1,2,DET vs FullGradCam,refrigerator_536947,26.926989851716606
247,backbone.res3.1.conv2,2,DET vs FullGradCam,refrigerator_536947,29.400474656125564
248,backbone.res3.1.conv3,2,DET vs FullGradCam,refrigerator_536947,27.607692406925864
249,backbone.res3.2.conv1,1,DET vs FullGradCam,refrigerator_536947,23.12866934237067
250,backbone.res3.2.conv2,2,DET vs FullGradCam,refrigerator_536947,27.397237636042945
251,backbone.res3.2.conv3,2,DET vs FullGradCam,refrigerator_536947,27.190417315064963
252,backbone.res3.3.conv1,1,DET vs FullGradCam,refrigerator_536947,30.48020675507657
253,backbone.res3.3.conv2,2,DET vs FullGradCam,refrigerator_536947,37.345205812260375
254,backbone.res3.3.conv3,2,DET vs FullGradCam,refrigerator_536947,29.904076496014117
255,backbone.res4.0.conv1,1,DET vs FullGradCam,refrigerator_536947,30.13727301748331
256,backbone.res4.0.conv2,2,DET vs FullGradCam,refrigerator_536947,35.70683719546835
257,backbone.res4.0.conv3,2,DET vs FullGradCam,refrigerator_536947,30.654928387922837
258,backbone.res4.1.conv1,2,DET vs FullGradCam,refrigerator_536947,33.36989322323867
259,backbone.res4.1.conv2,1,DET vs FullGradCam,refrigerator_536947,30.669280636040423
260,backbone.res4.1.conv3,2,DET vs FullGradCam,refrigerator_536947,17.91674422746901
261,backbone.res4.2.conv1,2,DET vs FullGradCam,refrigerator_536947,27.708083409689607
262,backbone.res4.2.conv2,3,DET vs FullGradCam,refrigerator_536947,21.416381357622576
263,backbone.res4.2.conv3,2,DET vs FullGradCam,refrigerator_536947,15.681455082474375
264,backbone.res4.3.conv1,2,DET vs FullGradCam,refrigerator_536947,28.789275776161944
265,backbone.res4.3.conv2,3,DET vs FullGradCam,refrigerator_536947,21.838349063611595
266,backbone.res4.3.conv3,3,DET vs FullGradCam,refrigerator_536947,16.26296210749476
