,Layer,Cluster,Image,PCC
463,backbone.res4.0.conv2,2,344,0.5090248247592235
464,backbone.res4.0.conv3,2,344,0.5010551968156998
465,backbone.res4.1.conv1,2,344,0.44913613020789056
466,backbone.res4.1.conv2,2,344,0.6678779417847069
467,backbone.res4.1.conv3,2,344,0.43452564799850474
468,backbone.res4.2.conv1,2,344,0.7078804440307057
469,backbone.res4.2.conv2,2,344,0.7098136560089422
470,backbone.res4.2.conv3,2,344,0.5060854221358209
471,backbone.res4.3.conv1,2,344,0.5076618863700019
472,backbone.res4.3.conv2,2,344,0.5398063580434067
473,backbone.res4.3.conv3,2,344,0.4500652895687458
474,backbone.res4.4.conv1,2,344,0.5132214664931539
475,backbone.res4.4.conv2,2,344,0.5459355770124409
476,backbone.res4.4.conv3,2,344,0.4451138404075992
477,backbone.res4.5.conv1,2,344,0.5230218879560464
478,backbone.res4.5.conv2,3,344,0.33922157083452203
479,backbone.res4.5.conv3,3,344,0.36632387200444466
480,roi_heads.pooler.level,3,344,0.33845063121093477
481,roi_heads.res5.0.conv1,3,344,0.1451768298158482
482,roi_heads.res5.0.conv2,3,344,0.19135554943550445
483,roi_heads.res5.0.conv3,3,344,0.4886010265574644
484,roi_heads.res5.1.conv1,3,344,0.6388057947101161
485,roi_heads.res5.1.conv2,3,344,0.6163957154768325
486,roi_heads.res5.1.conv3,3,344,0.5264293690891337
